id,day,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,screen,sms,day_of_week,day_of_month,month,activity_lag_1,activity_lag_2,activity_lag_3,activity_lag_4,activity_lag_5,circumplex.arousal_lag_1,circumplex.arousal_lag_2,circumplex.arousal_lag_3,circumplex.arousal_lag_4,circumplex.arousal_lag_5,circumplex.valence_lag_1,circumplex.valence_lag_2,circumplex.valence_lag_3,circumplex.valence_lag_4,circumplex.valence_lag_5,mood_lag_1,mood_lag_2,mood_lag_3,mood_lag_4,mood_lag_5,mood
AS14.16,2014-04-28,2014-04-28 15:13:20.000000000,0.1880952380952379,2.4133333333333336,15.659,0.0,0.0,0.0,0.0,0.0,84.057,0.0,0.0,0.0,0.0,5.0,1.0,1.0,70.3043333689371,1.0,0,28,4,0.1217670011148271,0.3549107142857142,0.0852272727272726,0.0137310606060606,0.0820141570141569,-0.2,0.5,0.6,-0.2,0.75,1.0,1.0,1.0,-0.2,1.0,7.2,6.75,7.2,5.4,7.25,8.0
AS14.16,2014-04-26,2014-04-26 11:12:00.000000000,0.3549107142857142,0.914,24.783,0.0,0.0,0.0,0.0,5.046,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,55.5429999828339,3.0,5,26,4,0.0852272727272726,0.0137310606060606,0.0820141570141569,0.0549439428340109,0.0091973244147156,0.6,-0.2,0.75,0.8,1.0,1.0,-0.2,1.0,0.8,1.0,7.2,5.4,7.25,6.6,7.25,6.75
AS14.17,2014-03-30,2014-03-30 12:45:00.000000000,0.0083333333333333,7.204314814814815,15.769377777777777,0.0,0.0,0.0,0.0,7.726833333333334,112.483,59.765,0.0,0.0,0.0,0.0,1.0,1.0,166.08833305041003,0.0,6,30,3,0.2092882156846513,0.2510368299862318,0.0906331678707439,0.0685370970422067,0.0620226686501575,0.6,0.6,0.4,0.2,0.5,0.6,1.0,0.6,0.8,1.0,6.8,7.2,7.2,7.2,7.5,8.0
AS14.17,2014-04-28,2014-04-28 11:30:00.000000000,0.0973874543644081,4.304036435231435,22.86623653846154,224.2973333333333,0.0,0.0,37.51311111111111,8.947799999999999,22.103104166666668,36.470416666666665,0.0,3.079,0.0,0.0,0.75,0.3333333333333333,1220.4931298569222,0.0,0,28,4,0.1088148241390219,0.1868376213455872,0.2036609797910812,0.1098177623421557,0.0718359133743876,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2,8.0,7.2,7.2,7.25,6.75
AS14.17,2014-03-10,2014-03-10 11:00:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,10,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.8,0.4,0.75,0.5,0.6666666666666666,1.0,0.8,1.0,0.75,1.3333333333333333,7.2,7.6,7.5,7.25,8.0,7.333333333333333
AS14.17,2014-04-26,2014-04-26 11:30:00.000000000,0.1868376213455872,7.4060434365882255,38.40313060290404,0.0,0.0,0.0,0.0,9.259666666666666,29.4249,0.0,0.0,8.035,0.0,0.0,1.0,1.0,312.34364726549467,1.0,5,26,4,0.2036609797910812,0.1098177623421557,0.0718359133743876,0.0506214985994397,0.0881963953222814,0.4,1.0,1.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,7.2,7.2,7.25,6.6,7.4,8.0
AS14.17,2014-03-11,2014-03-11 15:00:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1,11,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.6666666666666666,0.8,0.4,0.75,0.5,0.6666666666666666,1.0,0.8,1.0,0.75,7.333333333333333,7.2,7.6,7.5,7.25,6.2
AS14.17,2014-04-10,2014-04-10 11:30:00.000000000,0.1007738835024844,6.0850736013986015,31.345866209901207,140.6045793650794,0.0,0.0,51.252,15.064777777777778,96.52258333333332,34.19625,0.0,0.0,0.0,0.0,1.0,1.0,1355.3420737475587,0.0,3,10,4,0.10923143184508,0.0260653951663309,0.0489995128486177,0.036888059227794,0.1891397978682999,0.25,0.4,1.0,0.25,0.2,1.0,1.0,1.0,1.25,1.0,7.0,7.0,7.0,7.25,7.0,6.75
AS14.17,2014-03-25,2014-03-25 11:30:00.000000000,0.0620226686501575,4.538604978354979,35.76676666666667,165.33393750000002,0.0,0.0,269.322,6.775,77.08701785714285,0.0,0.0,4.933,0.0,0.0,0.5,1.0,907.2711629117724,0.0,1,25,3,0.1694087382927945,0.0700927019004037,0.1927695875539844,0.1679744284544573,0.1679744284544573,0.6666666666666666,0.8,0.4,0.8,1.0,0.6666666666666666,0.8,0.8,1.0,1.0,7.0,7.4,7.4,7.4,8.0,7.5
AS14.17,2014-03-12,2014-03-12 15:12:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,12,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.0,0.6666666666666666,0.8,0.4,0.75,0.4,0.6666666666666666,1.0,0.8,1.0,6.2,7.333333333333333,7.2,7.6,7.5,6.4
AS14.17,2014-04-04,2014-04-04 11:30:00.000000000,0.1598360177404295,4.876328703703704,18.980716666666662,170.11908333333335,0.0,0.0,21.28825,8.8764,36.554433333333336,0.0,0.0,0.0,0.0,1.0,-0.6,0.8,901.8382891866896,1.0,4,4,4,0.124203431372549,0.0901766647503504,0.146776392180804,0.0979860517653388,0.0083333333333333,0.2,0.25,0.6,0.5,1.0,1.0,0.75,1.0,1.0,1.0,7.2,7.5,7.4,7.25,8.0,7.0
AS14.17,2014-04-23,2014-04-23 11:30:00.000000000,0.0718359133743876,7.01713069221968,30.63513398098633,203.7824,0.0,0.0,31.128,9.1542,36.45199894179894,30.61985,0.0,0.0,0.0,1.0,1.0,1.0,2104.067409170493,0.0,2,23,4,0.0506214985994397,0.0881963953222814,0.1211652602367241,0.1672393349761812,0.1885545199849485,0.6,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6,7.4,7.2,7.0,7.0,7.25
AS14.17,2014-04-17,2014-04-17 11:30:00.000000000,0.116150874870911,6.691296611721612,20.77384360981712,118.76386111111113,0.0,0.0,0.0,8.7486,49.727096296296295,0.0,0.0,1.5065,0.0,0.0,0.4,1.0,927.1238046326328,1.0,3,17,4,0.111374178398409,0.1022362847088481,0.0851143385464617,0.0756640189523358,0.1659532018869328,0.8,0.4,0.8,-0.2,0.4,1.0,1.0,1.0,1.0,1.0,7.2,7.0,7.0,7.2,7.2,7.0
AS14.17,2014-03-13,2014-03-13 16:00:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,2.0,3,13,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.2,0.0,0.6666666666666666,0.8,0.4,0.2,0.4,0.6666666666666666,1.0,0.8,6.4,6.2,7.333333333333333,7.2,7.6,7.25
AS14.17,2014-03-24,2014-03-24 11:30:00.000000000,0.1694087382927945,12.933496572871574,20.83055814093314,98.054,0.0,0.0,0.0,7.2388,69.61404166666667,36.91575,0.0,14.046333333333331,0.0,2.0,0.6666666666666666,0.6666666666666666,1743.56410052081,0.0,0,24,3,0.0700927019004037,0.1927695875539844,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.8,0.4,0.8,1.0,0.75,0.8,0.8,1.0,1.0,0.75,7.4,7.4,7.4,8.0,7.25,7.0
AS14.17,2014-04-16,2014-04-16 11:30:00.000000000,0.111374178398409,6.177274638395792,21.37710104095251,68.85216666666666,0.0,0.0,27.628500000000003,9.3402,38.36468571428572,23.746229166666662,0.0,14.0485,0.0,2.0,0.8,1.0,623.3457503604592,1.0,2,16,4,0.1022362847088481,0.0851143385464617,0.0756640189523358,0.1659532018869328,0.2073736502423655,0.4,0.8,-0.2,0.4,0.4,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.2,7.2,7.2,7.2
AS14.17,2014-03-14,2014-03-14 13:20:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,14,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.75,0.2,0.0,0.6666666666666666,0.8,0.75,0.2,0.4,0.6666666666666666,1.0,7.25,6.4,6.2,7.333333333333333,7.2,8.0
AS14.17,2014-04-21,2014-04-21 11:30:00.000000000,0.0881963953222814,4.9044623015873015,34.995155202609894,170.281,0.0,0.0,0.0,10.7987,29.91432142857143,19.146,0.0,3.01,0.0,1.0,0.4,1.0,681.3356463221805,0.0,0,21,4,0.1211652602367241,0.1672393349761812,0.1885545199849485,0.116150874870911,0.111374178398409,0.4,1.0,1.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,7.2,7.0,7.0,7.0,7.2,7.4
AS14.17,2014-04-27,2014-04-27 11:30:00.000000000,0.1088148241390219,116.68137824074074,92.78379242424242,144.19616666666667,0.0,0.0,0.0,6.815,117.5086875,27.316,0.0,0.0,0.0,0.0,1.0,1.0,1221.285856211185,1.0,6,27,4,0.1868376213455872,0.2036609797910812,0.1098177623421557,0.0718359133743876,0.0506214985994397,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,8.0,7.2,7.2,7.25,6.6,7.2
AS14.17,2014-04-09,2014-04-09 11:30:00.000000000,0.10923143184508,9.225627522130647,18.570877816770647,160.18703467712842,0.0,0.0,54.02885714285714,13.533600000000002,56.78464,13.7625625,0.0,4.031,0.0,0.0,0.25,1.0,1652.2087177825294,0.0,2,9,4,0.0260653951663309,0.0489995128486177,0.036888059227794,0.1891397978682999,0.1598360177404295,0.4,1.0,0.25,0.2,-0.6,1.0,1.0,1.25,1.0,0.8,7.0,7.0,7.25,7.0,7.0,7.0
AS14.17,2014-04-05,2014-04-05 11:30:00.000000000,0.1891397978682999,4.432317207792208,47.03639142857143,152.23833333333334,0.0,0.0,0.0,6.860416666666667,40.82577083333333,5.215999999999999,0.0,0.0,0.0,3.0,0.2,1.0,1460.0973157445594,2.0,5,5,4,0.1598360177404295,0.124203431372549,0.0901766647503504,0.146776392180804,0.0979860517653388,-0.6,0.2,0.25,0.6,0.5,0.8,1.0,0.75,1.0,1.0,7.0,7.2,7.5,7.4,7.25,7.0
AS14.17,2014-04-01,2014-04-01 11:30:00.000000000,0.146776392180804,8.64208190374136,56.592599955245255,143.9693857142857,0.0,0.0,59.65405,28.02008333333333,52.33949115646259,42.6408,0.0,4.6585,0.0,2.0,0.6,1.0,987.7418878032712,2.0,1,1,4,0.0979860517653388,0.0083333333333333,0.2092882156846513,0.2510368299862318,0.0906331678707439,0.5,1.0,0.6,0.6,0.4,1.0,1.0,0.6,1.0,0.6,7.25,8.0,6.8,7.2,7.2,7.4
AS14.17,2014-03-26,2014-03-26 11:30:00.000000000,0.0685370970422067,6.487817734692209,27.158649867724865,216.47159523809523,0.0,0.0,0.0,18.81983333333333,31.45947435897436,0.0,0.0,21.36275,0.0,2.0,0.2,0.8,1762.811161993959,0.0,2,26,3,0.0620226686501575,0.1694087382927945,0.0700927019004037,0.1927695875539844,0.1679744284544573,0.5,0.6666666666666666,0.8,0.4,0.8,1.0,0.6666666666666666,0.8,0.8,1.0,7.5,7.0,7.4,7.4,7.4,7.2
AS14.17,2014-04-15,2014-04-15 11:30:00.000000000,0.1022362847088481,9.753223333333333,145.85451848066467,269.2909375,0.0,0.0,6.563000000000001,30.519773015873017,55.63827604166666,41.286,0.0,0.0,0.0,0.0,0.4,1.0,2831.3453437820403,1.0,1,15,4,0.0851143385464617,0.0756640189523358,0.1659532018869328,0.2073736502423655,0.1007738835024844,0.8,-0.2,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.2,7.2,7.2,6.75,7.0
AS14.17,2014-04-22,2014-04-22 11:30:00.000000000,0.0506214985994397,6.009734866522367,47.75743802083333,264.55140476190473,0.0,0.0,0.0,9.2964,51.32169583333333,18.012999999999998,0.0,0.0,0.0,0.0,0.6,1.0,2686.042989672176,1.0,1,22,4,0.0881963953222814,0.1211652602367241,0.1672393349761812,0.1885545199849485,0.116150874870911,0.4,0.4,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,7.4,7.2,7.0,7.0,7.0,6.6
AS14.17,2014-03-23,2014-03-23 11:30:00.000000000,0.0700927019004037,54.88956529356061,68.93388888888889,115.00471,0.0,0.0,0.0,22.369666666666664,49.30201339285714,18.300466666666665,0.0,0.0,0.0,0.0,0.8,0.8,1503.5418787043848,1.0,6,23,3,0.1927695875539844,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.4,0.8,1.0,0.75,0.2,0.8,1.0,1.0,0.75,0.2,7.4,7.4,8.0,7.25,6.4,7.4
AS14.17,2014-03-31,2014-03-31 11:30:00.000000000,0.0979860517653388,5.187678070818071,27.41893392857143,166.22500000000002,0.0,0.0,0.0,30.925406666666667,121.63935428571428,395.68661875,0.0,25.316666666666663,0.0,0.0,0.5,1.0,1459.2450712576654,0.0,0,31,3,0.0083333333333333,0.2092882156846513,0.2510368299862318,0.0906331678707439,0.0685370970422067,1.0,0.6,0.6,0.4,0.2,1.0,0.6,1.0,0.6,0.8,8.0,6.8,7.2,7.2,7.2,7.25
AS14.17,2014-03-29,2014-03-29 11:30:00.000000000,0.2092882156846513,5.1388587035771245,20.143206547619048,284.0604444444445,21.08,0.0,0.0,9.0308,41.20245158730158,40.5349,0.0,0.0,0.0,3.0,0.6,0.6,1635.5679957979708,1.0,5,29,3,0.2510368299862318,0.0906331678707439,0.0685370970422067,0.0620226686501575,0.1694087382927945,0.6,0.4,0.2,0.5,0.6666666666666666,1.0,0.6,0.8,1.0,0.6666666666666666,7.2,7.2,7.2,7.5,7.0,6.8
AS14.17,2014-04-03,2014-04-03 11:30:00.000000000,0.124203431372549,19.55728221916972,71.15529102564102,85.2698125,0.0,0.0,36.243,13.191400000000002,57.06304444444445,14.259416666666668,0.0,20.074,0.0,1.0,0.2,1.0,1692.631423476094,1.0,3,3,4,0.0901766647503504,0.146776392180804,0.0979860517653388,0.0083333333333333,0.2092882156846513,0.25,0.6,0.5,1.0,0.6,0.75,1.0,1.0,1.0,0.6,7.5,7.4,7.25,8.0,6.8,7.2
AS14.17,2014-03-28,2014-03-28 11:30:00.000000000,0.2510368299862318,6.144950510204081,50.97454501267963,158.87075,0.0,0.0,30.121,21.21327777777778,54.34425952380952,14.460993589743593,0.0,0.0,0.0,1.0,0.6,1.0,2946.545506389417,0.0,4,28,3,0.0906331678707439,0.0685370970422067,0.0620226686501575,0.1694087382927945,0.0700927019004037,0.4,0.2,0.5,0.6666666666666666,0.8,0.6,0.8,1.0,0.6666666666666666,0.8,7.2,7.2,7.5,7.0,7.4,7.2
AS14.17,2014-03-07,2014-03-07 15:00:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,4,7,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.75,1.3333333333333333,2.0,0.0,0.0,7.25,8.0,7.0,0.0,0.0,7.5
AS14.17,2014-04-25,2014-04-25 11:30:00.000000000,0.2036609797910812,212.59753601413576,67.29119791064198,207.26576666666668,0.0,0.0,59.62433333333333,15.7874,128.81566666666666,557.7620000000001,0.0,0.0,0.0,1.0,0.4,1.0,1474.178459507522,1.0,4,25,4,0.1098177623421557,0.0718359133743876,0.0506214985994397,0.0881963953222814,0.1211652602367241,1.0,1.0,0.6,0.4,0.4,1.0,1.0,1.0,1.0,1.0,7.2,7.25,6.6,7.4,7.2,7.2
AS14.17,2014-04-19,2014-04-19 11:30:00.000000000,0.1672393349761812,4.579444444444444,12.372995875420877,0.0,0.0,0.0,0.0,8.7178,16.06606,0.0,0.0,0.0,0.0,0.0,1.0,1.0,285.752166794406,0.0,5,19,4,0.1885545199849485,0.116150874870911,0.111374178398409,0.1022362847088481,0.0851143385464617,1.0,0.4,0.8,0.4,0.8,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.2,7.0,7.0,7.0
AS14.17,2014-03-06,2014-03-06 15:00:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,3,6,3,0.1679744284544573,0.1679744284544573,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,7.25
AS14.17,2014-03-05,2014-03-05 16:36:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,0.0,1.0,2,5,3,0.1679744284544573,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
AS14.17,2014-04-06,2014-04-06 11:30:00.000000000,0.036888059227794,8.627376984126984,25.65414285714285,263.845,0.0,0.0,0.0,9.18948,51.50220833333333,0.0,0.0,0.0,0.0,0.0,0.25,1.25,881.8664829532308,1.0,6,6,4,0.1891397978682999,0.1598360177404295,0.124203431372549,0.0901766647503504,0.146776392180804,0.2,-0.6,0.2,0.25,0.6,1.0,0.8,1.0,0.75,1.0,7.0,7.0,7.2,7.5,7.4,7.25
AS14.17,2014-03-21,2014-03-21 11:30:00.000000000,0.1679744284544573,800.5951839285714,117.99697142857144,219.53616666666667,0.0,0.0,9.8412,9.0324,63.96439393939394,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1419.832368964807,0.0,4,21,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,1.0,0.75,0.2,0.0,0.6666666666666666,1.0,0.75,0.2,0.4,0.6666666666666666,8.0,7.25,6.4,6.2,7.333333333333333,7.4
AS14.17,2014-04-07,2014-04-07 11:17:08.571428608,0.0489995128486177,5.372777777777778,31.17458333333333,291.218,0.0,0.0,0.0,7.731000000000001,145.95822222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6807.239824892791,0.0,0,7,4,0.036888059227794,0.1891397978682999,0.1598360177404295,0.124203431372549,0.0901766647503504,0.25,0.2,-0.6,0.2,0.25,1.25,1.0,0.8,1.0,0.75,7.25,7.0,7.0,7.2,7.5,7.0
AS14.17,2014-03-04,2014-03-04 19:30:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,2.0,0.0,0.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
AS14.17,2014-04-12,2014-04-12 11:30:00.000000000,0.1659532018869328,8.18441118553482,36.116597166935634,256.29633333333334,0.0,0.0,0.0,7.829599999999999,29.392272611317253,0.0,0.0,0.0,0.0,0.0,0.4,1.0,701.9526506676117,0.0,5,12,4,0.2073736502423655,0.1007738835024844,0.10923143184508,0.0260653951663309,0.0489995128486177,0.4,1.0,0.25,0.4,1.0,1.0,1.0,1.0,1.0,1.0,7.2,6.75,7.0,7.0,7.0,7.2
AS14.17,2014-04-18,2014-04-18 11:30:00.000000000,0.1885545199849485,8.997425925925926,25.990674691358024,100.35214285714288,0.0,0.0,0.0,8.29675,11.6485,0.0,0.0,3.3275,0.0,1.0,1.0,1.0,572.3793185440494,0.0,4,18,4,0.116150874870911,0.111374178398409,0.1022362847088481,0.0851143385464617,0.0756640189523358,0.4,0.8,0.4,0.8,-0.2,1.0,1.0,1.0,1.0,1.0,7.0,7.2,7.0,7.0,7.2,7.0
AS14.17,2014-03-27,2014-03-27 11:30:00.000000000,0.0906331678707439,6.038578130511464,61.5649761904762,151.25039285714283,0.0,0.0,0.0,9.0424,36.193208974358974,47.05183333333333,0.0,0.0,0.0,0.0,0.4,0.6,1578.7864502668374,0.0,3,27,3,0.0685370970422067,0.0620226686501575,0.1694087382927945,0.0700927019004037,0.1927695875539844,0.2,0.5,0.6666666666666666,0.8,0.4,0.8,1.0,0.6666666666666666,0.8,0.8,7.2,7.5,7.0,7.4,7.4,7.2
AS14.17,2014-03-22,2014-03-22 11:30:00.000000000,0.1927695875539844,6.2314351010101,65.93978520408163,365.6403333333334,0.0,0.0,0.0,8.9306,51.69263333333333,25.223,0.0,17.126,0.0,0.0,0.4,0.8,1278.8622791410355,0.0,5,22,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.8,1.0,0.75,0.2,0.0,1.0,1.0,0.75,0.2,0.4,7.4,8.0,7.25,6.4,6.2,7.4
AS14.17,2014-03-08,2014-03-08 15:36:00.000000000,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,5,8,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.0,0.75,0.5,0.6666666666666666,0.5,0.0,1.0,0.75,1.3333333333333333,2.0,0.0,7.5,7.25,8.0,7.0,0.0,7.6
AS14.17,2014-04-08,2014-04-08 11:30:00.000000000,0.0260653951663309,18.94071068040148,26.36101686262456,183.2353611111111,0.0,0.0,301.67266666666666,8.1464,39.23912130394858,30.005,24.134416666666667,16.049,0.0,1.0,0.4,1.0,1573.8022090676825,1.0,1,8,4,0.0489995128486177,0.036888059227794,0.1891397978682999,0.1598360177404295,0.124203431372549,1.0,0.25,0.2,-0.6,0.2,1.0,1.25,1.0,0.8,1.0,7.0,7.25,7.0,7.0,7.2,7.0
AS14.17,2014-04-11,2014-04-11 11:30:00.000000000,0.2073736502423655,6.389810614842904,14.8681792022792,952.045,0.0,0.0,0.0,7.8964,46.5409270904534,10.944959523809525,0.0,19.147,0.0,0.0,0.4,1.0,574.5091183442768,0.0,4,11,4,0.1007738835024844,0.10923143184508,0.0260653951663309,0.0489995128486177,0.036888059227794,1.0,0.25,0.4,1.0,0.25,1.0,1.0,1.0,1.0,1.25,6.75,7.0,7.0,7.0,7.25,7.2
AS14.17,2014-04-14,2014-04-14 11:30:00.000000000,0.0851143385464617,6.163750549450549,16.294090476190476,0.0,0.0,0.0,148.85,7.40025,11.404422916666666,3.9814166666666666,0.0,0.0,0.0,1.0,0.8,1.0,229.08336496912065,0.0,0,14,4,0.0756640189523358,0.1659532018869328,0.2073736502423655,0.1007738835024844,0.10923143184508,-0.2,0.4,0.4,1.0,0.25,1.0,1.0,1.0,1.0,1.0,7.2,7.2,7.2,6.75,7.0,7.0
AS14.17,2014-04-13,2014-04-13 11:30:00.000000000,0.0756640189523358,5.510911572069905,22.63746435185185,172.30197619047618,0.0,0.0,0.0,11.0056,69.32652051282051,57.446333333333335,0.0,20.159,0.0,0.0,-0.2,1.0,2170.1592144776987,0.0,6,13,4,0.1659532018869328,0.2073736502423655,0.1007738835024844,0.10923143184508,0.0260653951663309,0.4,0.4,1.0,0.25,0.4,1.0,1.0,1.0,1.0,1.0,7.2,7.2,6.75,7.0,7.0,7.2
AS14.17,2014-04-24,2014-04-24 11:30:00.000000000,0.1098177623421557,6.736360215274921,19.009393348318348,116.44343333333332,0.0,2562.907,0.0,8.1072,46.49336111111111,17.855785714285712,0.0,0.0,0.0,1.0,1.0,1.0,1804.260402082052,0.0,3,24,4,0.0718359133743876,0.0506214985994397,0.0881963953222814,0.1211652602367241,0.1672393349761812,1.0,0.6,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,7.25,6.6,7.4,7.2,7.0,7.2
AS14.17,2014-03-09,2014-03-09 15:17:08.571428608,0.1679744284544573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.0,0.0,0.0,6,9,3,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.1679744284544573,0.4,0.75,0.5,0.6666666666666666,0.5,0.8,1.0,0.75,1.3333333333333333,2.0,7.6,7.5,7.25,8.0,7.0,7.2
AS14.17,2014-04-02,2014-04-02 11:30:00.000000000,0.0901766647503504,8.11674889788574,21.23356462585033,235.88085,0.0,0.0,55.59799999999999,11.54952,75.77655833333333,26.760916666666663,0.0,10.963375,0.0,1.0,0.25,0.75,1928.0750830652216,0.0,2,2,4,0.146776392180804,0.0979860517653388,0.0083333333333333,0.2092882156846513,0.2510368299862318,0.6,0.5,1.0,0.6,0.6,1.0,1.0,1.0,0.6,1.0,7.4,7.25,8.0,6.8,7.2,7.5
AS14.17,2014-04-20,2014-04-20 11:30:00.000000000,0.1211652602367241,4.838009038461538,31.570541013182417,213.7476428571429,0.0,0.0,256.297,8.6116,65.78982878787879,65.28866666666666,0.0,0.0,0.0,0.0,0.4,1.0,1702.8829031348894,0.0,6,20,4,0.1672393349761812,0.1885545199849485,0.116150874870911,0.111374178398409,0.1022362847088481,1.0,1.0,0.4,0.8,0.4,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.2,7.0,7.2
AS14.17,2014-04-29,2014-04-29 11:30:00.000000000,0.1104306182710914,5.925573459939531,17.391181033411033,104.852875,0.0,0.0,0.0,7.112399999999999,58.52845909090909,105.53093333333334,0.0,0.0,0.0,0.0,0.8,1.0,676.5984291416147,0.0,1,29,4,0.0973874543644081,0.1088148241390219,0.1868376213455872,0.2036609797910812,0.1098177623421557,0.75,1.0,1.0,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,6.75,7.2,8.0,7.2,7.2,7.0
AS14.19,2014-04-07,2014-04-07 11:30:00.000000000,0.1834349291307364,13.322858113315256,33.41811894576012,0.0,0.0,0.0,0.0,12.7166,58.169250000000005,0.0,0.0,0.0,0.0,4.0,-1.0,0.6,779.9115510219514,0.0,0,7,4,0.0942241064341778,0.135955766000049,0.1570211539710371,0.0730771475256769,0.0771635548510741,-1.25,-0.6,-0.2,0.0,-0.2,1.0,1.2,0.4,0.6,1.0,7.25,8.0,7.0,6.6,7.6,6.6
AS14.19,2014-04-17,2014-04-17 11:30:00.000000000,0.1014676704014939,5.855394586894587,46.0094131302521,0.0,0.0,0.0,0.0,9.504,48.9735,0.0,0.0,0.0,0.0,1.0,-0.8,1.0,1113.447293183961,0.0,3,17,4,0.0772135416666666,0.130765639589169,0.1459290211851194,0.1136744943626744,0.0660549734120505,-0.6,-1.0,0.4,-0.6,0.2,1.0,1.0,0.8,1.0,0.8,6.8,6.4,7.0,7.2,7.2,6.8
AS14.19,2014-04-28,2014-04-28 11:30:00.000000000,0.1037799902569723,7.042815476190476,70.15146584249084,0.0,0.0,0.0,0.0,11.279,26.07043055555556,10.5764375,0.0,0.0,0.0,3.0,0.0,0.6,726.8958798689505,0.0,0,28,4,0.0448666423090975,0.2491027157989632,0.0767751114951885,0.1056023849974434,0.1106468267952027,-1.5,1.0,-0.75,-0.6,-1.0,0.8333333333333334,1.5,0.75,0.8,1.0,6.333333333333333,7.75,7.25,6.6,6.0,6.4
